structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
4026,8,865,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",27968,87,57,45,7.8,45.2,30.5,9861,4021.0,CTX,superior frontal gyrus,5.5,45.0,39.0,29022,0.865857
4323,15,2241,CX,Cl,"claustrum, right",40536,61,92,86,33.9,-6.9,1.7,9861,,,,31.5,4.0,4.0,0,
4322,17,2265,CX,Cl,"claustrum, left",41536,125,89,94,-33.9,-16.1,5.1,9861,,,,-32.5,-4.0,7.0,0,
4322,18,2289,CX,Cl,"claustrum, left",41476,124,80,99,-32.9,-18.7,15.7,9861,,,,-31.5,-9.0,16.0,0,
4322,15,2249,CX,Cl,"claustrum, left",40556,125,91,85,-33.7,-7.2,1.2,9861,,,,-32.5,5.0,5.0,0,
4034,16,897,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",39323,55,54,81,40.6,9.2,41.4,9861,4028.0,CTX,middle frontal gyrus,37.5,9.0,42.0,30701,0.347909
4023,16,905,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",38618,100,45,74,-6.6,17.9,48.8,9861,4021.0,CTX,superior frontal gyrus,-7.5,16.0,51.0,2287,-0.925014
4026,16,913,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",38619,87,48,77,7.0,14.2,46.4,9861,4021.0,CTX,superior frontal gyrus,5.5,13.0,48.0,2190,-0.576092
4223,16,866,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",38632,102,65,73,-8.9,13.3,27.1,9861,4221.0,CTX,"cingulate gyrus, frontal part",-9.5,17.0,31.0,2765,0.155655
4224,16,953,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",38633,94,68,74,-0.5,11.6,24.3,9861,4221.0,CTX,"cingulate gyrus, frontal part",-1.5,16.0,28.0,2980,0.614716
4226,16,937,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",38635,86,64,76,7.9,10.8,29.1,9861,4221.0,CTX,"cingulate gyrus, frontal part",6.5,14.0,32.0,2764,0.210302
4227,16,945,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",38634,91,68,75,2.7,10.6,24.5,9861,4221.0,CTX,"cingulate gyrus, frontal part",1.5,15.0,28.0,2954,0.401651
4024,16,882,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38642,111,39,73,-18.2,20.4,54.8,9861,4021.0,CTX,superior frontal gyrus,-18.5,17.0,57.0,29999,0.127546
4030,16,874,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",81143,118,40,74,-25.6,18.9,53.7,9861,4028.0,CTX,middle frontal gyrus,-25.5,16.0,56.0,30413,0.4621
4012,16,898,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",38652,139,62,83,-48.2,2.7,31.5,9861,4010.0,CTX,precentral gyrus,-46.5,7.0,34.0,19579,0.254386
4013,16,890,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",38653,149,59,85,-58.8,1.2,34.9,9861,4010.0,CTX,precentral gyrus,-56.5,5.0,37.0,19662,0.297421
4031,16,906,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38650,136,62,79,-44.9,7.0,30.8,9861,4028.0,CTX,middle frontal gyrus,-43.5,11.0,34.0,30677,-0.541414
4017,16,867,CX,PrG-prc,"precentral gyrus, right, bank of the precentral sulcus",38936,40,67,85,56.3,1.7,28.6,9861,4010.0,CTX,precentral gyrus,52.5,5.0,29.0,19632,-0.025775
4019,16,954,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",38935,34,67,87,62.5,-0.3,29.1,9861,4010.0,CTX,precentral gyrus,58.5,3.0,29.0,19630,0.620771
4092,16,938,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",38933,40,76,89,56.1,-5.0,19.8,9861,4085.0,CTX,postcentral gyrus,52.5,1.0,20.0,17880,-0.005911
4093,16,930,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",38932,32,76,88,64.6,-3.8,19.7,9861,4085.0,CTX,postcentral gyrus,60.5,2.0,20.0,17771,0.645215
4094,16,922,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",38930,30,80,89,66.6,-5.9,15.7,9861,4085.0,CTX,postcentral gyrus,62.5,1.0,16.0,17713,1.241251
4286,16,885,CX,BCd,"body of caudate nucleus, right",248615,79,74,91,14.9,-7.5,21.5,9861,12899.0,STR,body of the caudate nucleus,13.5,-1.0,22.0,0,
4289,16,901,CX,Pu,"putamen, right",248612,72,84,93,22.1,-12.3,11.3,9861,4287.0,STR,putamen,20.5,-3.0,12.0,0,
4298,16,909,CX,GPe,"globus pallidus, external segment, right",248613,73,88,92,21.1,-12.4,6.9,9861,12897.0,GP,"globus pallidus, external segment",19.5,-2.0,8.0,0,
4014,16,875,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39007,153,81,86,-63.2,-6.1,11.5,9861,4010.0,CTX,precentral gyrus,-60.5,4.0,15.0,19223,-0.20179
4135,16,891,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",39006,157,92,91,-67.6,-14.6,0.7,9861,4133.0,CTX,superior temporal gyrus,-64.5,-1.0,4.0,31816,1.012538
4166,16,899,CX,HG,"Heschl's gyrus, left",39005,141,87,89,-50.7,-10.7,5.9,9861,4165.0,CTX,Heschl's gyrus,-48.5,1.0,9.0,31441,1.109209
4150,16,932,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",39047,145,122,94,-55.3,-25.9,-30.6,9861,4147.0,CTX,inferior temporal gyrus,-52.5,-4.0,-26.0,22175,2.228483
4170,16,956,CX,TG,"transverse gyri, right",39658,38,89,90,58.1,-9.7,6.1,9861,4168.0,CTX,transverse gyri,54.5,0.0,7.0,31619,0.333786
4274,16,877,CX,SIG,"short insular gyri, right",39660,51,88,90,44.3,-9.7,6.9,9861,4272.0,CTX,short insular gyri,41.5,0.0,8.0,10489,0.820543
4282,16,949,CX,BCd,"body of caudate nucleus, left",40075,110,73,88,-17.8,-4.9,21.4,9861,12899.0,STR,body of the caudate nucleus,-17.5,2.0,23.0,0,
4288,16,933,CX,Pu,"putamen, left",40074,118,88,91,-26.4,-12.5,5.7,9861,4287.0,STR,putamen,-25.5,-1.0,8.0,0,
4247,16,957,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",39398,73,113,98,20.7,-25.7,-18.7,9861,,,,19.5,-8.0,-17.0,0,
4295,16,925,CX,GPe,"globus pallidus, external segment, left",51235,114,87,91,-22.2,-12.1,6.9,9861,12897.0,GP,"globus pallidus, external segment",-21.5,-1.0,9.0,0,
4179,16,940,CX,PLP,"planum polare, right",39656,55,99,92,40.0,-15.0,-4.5,9861,4177.0,CTX,planum polare,37.5,-2.0,-3.0,31035,0.125031
4162,16,878,CX,FuG-its,"fusiform gyrus, right, bank of the its",39400,56,119,98,38.6,-27.0,-24.8,9861,4156.0,CTX,fusiform gyrus,36.5,-8.0,-23.0,22823,-0.730293
4151,16,924,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39046,145,114,94,-55.2,-23.6,-22.0,9861,4147.0,CTX,inferior temporal gyrus,-52.5,-4.0,-18.0,21992,0.880542
4271,16,869,CX,LIG,"long insular gyri, right",39659,57,94,90,38.0,-11.6,0.4,9861,4269.0,CTX,long insular gyri,35.5,0.0,2.0,10337,-0.69142
4024,14,881,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38681,107,41,64,-13.7,29.3,50.9,9861,4021.0,CTX,superior frontal gyrus,-14.5,26.0,55.0,29764,0.252184
4026,10,441,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28120,82,60,47,13.0,42.4,27.8,9861,4021.0,CTX,superior frontal gyrus,10.5,43.0,36.0,29052,-1.208383
4231,20,685,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",39430,94,68,101,-1.2,-16.7,29.6,9861,4228.0,CTX,"cingulate gyrus, parietal part",-1.5,-11.0,28.0,2391,0.167007
4143,20,677,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38466,148,102,116,-58.9,-43.3,-5.0,9861,4140.0,CTX,middle temporal gyrus,-55.5,-26.0,-6.0,21703,-0.786046
4149,20,748,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.2,-43.2,-13.6,9861,4147.0,CTX,inferior temporal gyrus,-42.5,-24.0,-14.0,22538,-0.790129
4151,20,756,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-55.7,-44.1,-8.1,9861,4147.0,CTX,inferior temporal gyrus,-52.5,-26.0,-9.0,21859,0.117116
4160,20,716,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.4,-37.9,-15.4,9861,4156.0,CTX,fusiform gyrus,-30.5,-19.0,-15.0,23010,0.46083
4153,20,755,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37645,48,116,121,46.5,-50.0,-16.9,9861,4147.0,CTX,inferior temporal gyrus,44.5,-31.0,-20.0,22359,-0.55252
4154,20,747,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",37642,36,118,121,59.1,-50.3,-18.8,9861,4147.0,CTX,inferior temporal gyrus,56.5,-31.0,-22.0,23561,0.248954
4162,20,676,CX,FuG-its,"fusiform gyrus, right, bank of the its",37644,54,115,120,40.2,-48.8,-16.2,9861,4156.0,CTX,fusiform gyrus,38.5,-30.0,-19.0,22673,-0.958381
4163,20,684,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",37646,66,114,117,27.6,-45.7,-15.9,9861,4156.0,CTX,fusiform gyrus,26.5,-27.0,-18.0,22963,-1.457806
4247,20,708,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",37649,76,107,112,17.2,-38.8,-9.6,9861,,,,16.5,-22.0,-11.0,0,
4248,20,700,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",37648,64,109,115,29.8,-42.2,-10.9,9861,,,,28.5,-25.0,-13.0,0,
4107,20,691,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.6,-34.7,19.3,9861,4104.0,CTX,supramarginal gyrus,-54.5,-24.0,17.0,17130,0.171981
4136,20,723,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.6,-36.9,10.7,9861,4133.0,CTX,superior temporal gyrus,-52.5,-24.0,9.0,9360,-1.075207
4169,20,739,CX,TG,"transverse gyri, left",37630,125,80,115,-34.4,-35.5,18.8,9861,4168.0,CTX,transverse gyri,-32.5,-25.0,16.0,10005,-0.98906
4172,20,731,CX,PLT,"planum temporale, left",37629,135,83,115,-45.0,-36.6,15.4,9861,4171.0,CTX,planum temporale,-42.5,-25.0,13.0,9894,0.77338
4145,20,683,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",37620,32,101,118,63.6,-42.2,-1.1,9861,4140.0,CTX,middle temporal gyrus,60.5,-28.0,-5.0,8758,-0.442732
4146,20,675,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",37619,37,106,119,58.2,-44.8,-6.4,9861,4140.0,CTX,middle temporal gyrus,55.5,-29.0,-10.0,21432,-0.973825
4155,20,762,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",37614,39,108,120,56.1,-46.5,-8.4,9861,4147.0,CTX,inferior temporal gyrus,53.5,-30.0,-12.0,23305,0.881573
4014,20,754,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-40.1,-11.0,62.3,9861,4010.0,CTX,precentral gyrus,-38.5,-13.0,59.0,5388,1.409226
4015,20,746,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36.0,-16.0,43.2,9861,4010.0,CTX,precentral gyrus,-34.5,-13.0,41.0,8253,-1.166221
4087,20,738,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-38.2,-17.6,41.2,9861,4085.0,CTX,postcentral gyrus,-36.5,-14.0,39.0,8215,0.995982
4090,20,730,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-48.9,-24.8,35.6,9861,4085.0,CTX,postcentral gyrus,-46.5,-19.0,33.0,17691,0.018763
4018,20,753,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",37268,81,29,107,12.7,-11.7,72.7,9861,4010.0,CTX,precentral gyrus,11.5,-17.0,67.0,6244,-2.009875
4076,20,761,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",37269,88,29,109,5.2,-13.9,72.9,9861,4071.0,CTX,"paracentral lobule, anterior part",4.5,-19.0,67.0,4642,0.937312
4074,20,706,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-12.7,-13.1,39.8,9861,4071.0,CTX,"paracentral lobule, anterior part",-12.5,-10.0,38.0,4498,-1.248649
4233,20,690,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",37272,87,60,109,6.0,-22.7,39.8,9861,4228.0,CTX,"cingulate gyrus, parietal part",5.5,-19.0,36.0,1736,-0.534695
4019,20,745,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",37218,64,50,110,30.4,-20.3,51.2,9861,4010.0,CTX,precentral gyrus,28.5,-20.0,46.0,8176,-0.987478
4020,20,737,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",37217,57,36,110,37.9,-16.2,66.3,9861,4010.0,CTX,precentral gyrus,35.5,-20.0,60.0,5532,0.462586
4093,20,729,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",37216,44,44,111,51.5,-19.2,58.2,9861,4085.0,CTX,postcentral gyrus,48.5,-21.0,52.0,7940,-0.09028
4094,20,721,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",37214,40,47,111,55.7,-19.9,55.1,9861,4085.0,CTX,postcentral gyrus,52.5,-21.0,49.0,7970,0.58253
4109,20,697,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",37202,34,54,112,62.0,-22.8,47.9,9861,4104.0,CTX,supramarginal gyrus,58.5,-22.0,42.0,17020,-0.180609
4110,20,705,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",37203,34,80,115,61.7,-33.2,20.7,9861,4104.0,CTX,supramarginal gyrus,58.5,-25.0,16.0,9670,-0.513477
4087,24,413,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",35027,126,40,118,-35.2,-27.4,62.2,9861,4085.0,CTX,postcentral gyrus,-33.5,-28.0,56.0,5527,1.060362
4114,30,673,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,126,82,161,-36.7,-84.3,25.7,9861,4111.0,CTX,angular gyrus,-33.5,-71.0,14.0,15607,1.275217
4099,28,681,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,125,61,146,-35.1,-62.6,45.2,9861,4096.0,CTX,superior parietal lobule,-32.5,-56.0,35.0,14145,0.534565
4284,12,549,CX,HCd,"head of caudate nucleus, right",81050,83,87,66,11.2,14.9,2.6,9861,12900.0,STR,head of the caudate nucleus,9.5,24.0,9.0,0,
4073,20,674,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",37270,96,29,99,-3.0,-3.7,70.8,9861,4071.0,CTX,"paracentral lobule, anterior part",-3.5,-9.0,67.0,4897,0.86322
4230,20,698,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-5.3,-12.7,36.6,9861,4228.0,CTX,"cingulate gyrus, parietal part",-5.5,-9.0,35.0,2012,0.24775
4154,12,689,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",36774,49,130,75,46.5,-5.8,-40.9,9861,4147.0,CTX,inferior temporal gyrus,43.5,15.0,-34.0,22120,0.000722
4142,20,715,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.6,-38.1,6.5,9861,4140.0,CTX,middle temporal gyrus,-52.5,-24.0,5.0,8806,0.683885
4107,20,699,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.8,-34.5,20.3,9861,4104.0,CTX,supramarginal gyrus,-57.5,-24.0,18.0,17173,-0.073621
4153,20,763,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37643,50,112,121,44.4,-48.9,-12.7,9861,4147.0,CTX,inferior temporal gyrus,42.5,-31.0,-16.0,22436,-0.767176
4077,20,682,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",37271,80,61,107,13.5,-20.7,38.5,9861,4071.0,CTX,"paracentral lobule, anterior part",12.5,-17.0,35.0,4399,0.372025
4136,22,612,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37585,134,90,121,-44.1,-44.8,9.1,9861,4133.0,CTX,superior temporal gyrus,-41.5,-31.0,6.0,9030,0.107175
4142,22,620,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37584,136,93,121,-46.3,-45.7,5.9,9861,4140.0,CTX,middle temporal gyrus,-43.5,-31.0,3.0,8897,0.386507
4143,22,628,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37582,147,97,121,-57.9,-47.1,1.4,9861,4140.0,CTX,middle temporal gyrus,-54.5,-31.0,-1.0,15261,-0.100533
4150,22,644,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",37583,144,108,122,-54.9,-51.2,-10.1,9861,4147.0,CTX,inferior temporal gyrus,-51.5,-32.0,-12.0,23746,1.160823
4166,22,596,CX,HG,"Heschl's gyrus, left",37588,151,80,120,-62.0,-41.4,19.3,9861,4165.0,CTX,Heschl's gyrus,-58.5,-30.0,16.0,9646,-0.763568
4172,22,652,CX,PLT,"planum temporale, left",37587,155,81,120,-66.2,-41.8,18.1,9861,4171.0,CTX,planum temporale,-62.5,-30.0,15.0,9558,-0.861015
4143,22,636,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37596,145,98,121,-55.8,-47.4,0.4,9861,4140.0,CTX,middle temporal gyrus,-52.5,-31.0,-2.0,15208,0.442505
4055,4,154,CX,AOrG,"anterior orbital gyrus, right",27255,74,96,29,21.6,51.3,-14.0,9861,4053.0,CTX,anterior orbital gyrus,18.5,61.0,0.0,20807,3.314722
4061,4,146,CX,LOrG,"lateral orbital gyrus, right",27254,60,91,29,36.5,53.1,-8.4,9861,4059.0,CTX,lateral orbital gyrus,32.5,61.0,5.0,20217,3.605837
4045,6,194,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-35.5,43.8,-9.5,9861,4035.0,CTX,inferior frontal gyrus,-35.5,54.0,4.0,20017,0.979511
4060,6,281,CX,LOrG,"lateral orbital gyrus, left",27854,125,90,36,-32.4,44.4,-7.3,9861,4059.0,CTX,lateral orbital gyrus,-32.5,54.0,6.0,20364,0.875169
4049,6,273,CX,GRe,"gyrus rectus, right",27842,86,105,37,8.7,40.1,-22.3,9861,4047.0,CTX,gyrus rectus,6.5,53.0,-9.0,21064,0.23187
4901,6,257,CX,IRoG,"inferior rostral gyrus, left",27841,98,95,33,-3.8,46.8,-12.7,9861,4900.0,CTX,inferior rostral gyrus,-5.5,57.0,1.0,21204,-0.495924
4023,6,225,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",27684,93,62,32,1.7,57.3,22.5,9861,4021.0,CTX,superior frontal gyrus,-0.5,58.0,34.0,28727,2.740562
4899,6,233,CX,SRoG,"superior rostral gyrus, right",28093,89,75,32,5.9,53.7,8.7,9861,4897.0,CTX,superior rostral gyrus,3.5,58.0,21.0,28493,1.210329
4033,6,217,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27644,63,76,30,33.4,56.2,7.8,9861,4028.0,CTX,middle frontal gyrus,29.5,60.0,20.0,20304,2.068114
4200,28,275,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",27600,126,114,154,-36.8,-86.0,-9.9,9861,4198.0,CTX,occipito-temporal gyrus,-33.5,-64.0,-18.0,23763,1.19018
4201,28,267,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",27601,110,122,152,-19.9,-85.7,-18.5,9861,4198.0,CTX,occipito-temporal gyrus,-17.5,-62.0,-26.0,24191,0.786235
4196,28,251,CX,LiG-pest,"lingual gyrus, right, peristriate",27596,73,119,155,19.1,-87.1,-14.0,9861,4191.0,CTX,lingual gyrus,19.5,-65.0,-23.0,24326,0.749738
4197,28,243,CX,LiG-str,"lingual gyrus, right, striate",27595,79,118,152,12.9,-83.8,-13.6,9861,4191.0,CTX,lingual gyrus,13.5,-62.0,-22.0,24269,-1.335816
4189,28,219,CX,Cun-pest,"cuneus, right, peristriate",27488,81,90,147,11.1,-70.8,15.3,9861,4184.0,CTX,cuneus,11.5,-57.0,6.0,25627,-1.00644
4197,28,211,CX,LiG-str,"lingual gyrus, right, striate",27489,80,98,147,12.1,-73.0,6.8,9861,4191.0,CTX,lingual gyrus,12.5,-57.0,-2.0,24856,-1.591811
4114,28,195,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-43.9,-76.3,27.4,9861,4111.0,CTX,angular gyrus,-40.5,-64.0,17.0,15781,0.507713
4214,28,203,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-42.9,-79.1,16.7,9861,4212.0,CTX,superior occipital gyrus,-39.5,-64.0,7.0,15333,0.63015
4116,28,202,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",27317,57,63,150,36.6,-65.7,45.2,9861,4111.0,CTX,angular gyrus,35.5,-60.0,33.0,13732,0.496959
4124,28,274,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27341,85,82,146,7.0,-67.6,23.6,9861,4118.0,CTX,precuneus,7.5,-56.0,14.0,26152,-0.134255
4102,28,250,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",27330,64,75,149,29.1,-68.2,32.1,9861,4096.0,CTX,superior parietal lobule,28.5,-59.0,21.0,13771,-0.397727
4117,28,258,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",27331,56,89,155,37.3,-78.2,18.4,9861,4111.0,CTX,angular gyrus,36.5,-65.0,7.0,15170,-0.04905
4217,28,266,CX,SOG-s,"superior occipital gyrus, right, superior bank of gyrus",27332,50,94,155,43.6,-79.5,13.2,9861,4212.0,CTX,superior occipital gyrus,42.5,-65.0,2.0,23336,-0.624882
4099,28,234,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,124,61,146,-34.0,-62.6,45.2,9861,4096.0,CTX,superior parietal lobule,-31.5,-56.0,35.0,14186,-0.242799
4113,28,242,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",27324,128,49,149,-38.3,-62.5,58.6,9861,4111.0,CTX,angular gyrus,-35.5,-59.0,47.0,13639,1.0294
4101,28,210,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27307,86,32,143,6.4,-50.4,76.4,9861,4096.0,CTX,superior parietal lobule,6.5,-53.0,64.0,12403,0.186477
4123,28,226,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27306,87,53,143,5.2,-56.3,53.9,9861,4118.0,CTX,precuneus,5.5,-53.0,43.0,12981,-0.840397
4197,26,298,CX,LiG-str,"lingual gyrus, right, striate",36906,84,92,139,8.2,-63.0,11.5,9861,4191.0,CTX,lingual gyrus,8.5,-49.0,4.0,25379,0.059505
4145,26,377,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",27985,54,101,147,39.6,-73.2,4.1,9861,4140.0,CTX,middle temporal gyrus,38.5,-57.0,-5.0,23324,-0.52829
4155,26,290,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",27984,60,107,146,33.2,-74.0,-2.6,9861,4147.0,CTX,inferior temporal gyrus,32.5,-56.0,-11.0,24083,-0.957535
4101,30,113,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27868,81,53,153,11.2,-66.6,56.0,9861,4096.0,CTX,superior parietal lobule,11.5,-63.0,43.0,12673,-1.183669
4123,30,121,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27869,88,63,151,3.8,-67.5,44.8,9861,4118.0,CTX,precuneus,4.5,-61.0,33.0,13079,-0.552871
4186,28,227,CX,Cun-pest,"cuneus, left, peristriate",27487,94,86,146,-2.5,-68.9,19.1,9861,4184.0,CTX,cuneus,-1.5,-56.0,10.0,25598,-1.38539
4194,28,235,CX,LiG-str,"lingual gyrus, left, striate",27486,99,97,148,-8.0,-74.2,7.6,9861,4191.0,CTX,lingual gyrus,-6.5,-58.0,-1.0,25211,0.187377
4121,28,282,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",27342,97,81,143,-5.6,-64.4,23.8,9861,4118.0,CTX,precuneus,-4.5,-53.0,15.0,26150,-0.07939
4048,4,123,CX,GRe,"gyrus rectus, left",27165,94,102,26,0.5,52.3,-21.4,9861,4047.0,CTX,gyrus rectus,-1.5,64.0,-6.0,21087,4.778054
4051,4,131,CX,MOrG,"medial orbital gyrus, left",27166,105,98,25,-11.0,54.2,-17.6,9861,4050.0,CTX,medial orbital gyrus,-12.5,65.0,-2.0,20974,0.577103
4048,6,265,CX,GRe,"gyrus rectus, left",27840,101,102,33,-7.0,44.8,-20.2,9861,4047.0,CTX,gyrus rectus,-8.5,57.0,-6.0,21063,1.045052
4023,4,178,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28035,97,72,22,-2.3,64.8,9.8,9861,4021.0,CTX,superior frontal gyrus,-4.5,68.0,24.0,28259,3.082283
4120,28,218,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",27308,97,43,141,-5.3,-51.6,64.0,9861,4118.0,CTX,precuneus,-4.5,-51.0,53.0,12764,-0.105934
4121,30,161,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",27894,90,69,149,1.7,-67.2,38.0,9861,4118.0,CTX,precuneus,2.5,-59.0,27.0,13189,4.137318
4124,30,153,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27893,97,76,150,-5.7,-70.4,30.5,9861,4118.0,CTX,precuneus,-4.5,-60.0,20.0,11813,6.757935
4187,30,177,CX,Cun-str,"cuneus, left, striate",27890,97,88,155,-6.0,-79.0,18.7,9861,4184.0,CTX,cuneus,-4.5,-65.0,8.0,25176,0.370936
4190,30,169,CX,Cun-str,"cuneus, right, striate",27892,84,101,170,7.3,-98.0,8.0,9861,4184.0,CTX,cuneus,8.5,-80.0,-5.0,23952,5.664695
4098,30,129,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",27873,111,46,154,-20.4,-66.4,63.1,9861,4096.0,CTX,superior parietal lobule,-18.5,-64.0,50.0,12096,1.507708
4099,30,193,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,109,56,155,-18.4,-70.3,52.6,9861,4096.0,CTX,superior parietal lobule,-16.5,-65.0,40.0,11986,-0.7067
4099,30,137,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,108,56,155,-17.3,-70.2,52.7,9861,4096.0,CTX,superior parietal lobule,-15.5,-65.0,40.0,11986,0.070716
4113,30,145,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",278276,125,58,160,-35.4,-76.5,51.1,9861,4111.0,CTX,angular gyrus,-32.5,-70.0,38.0,16060,0.863556
